id1,id2,distance
dames-2022-time__100,dames-2022-time__72,13.416407864998739
dames-2022-time__100,dames-2022-time__73,18.083141320025124
dames-2022-time__100,dames-2022-time__74,14.035668847618199
dames-2022-time__100,dames-2022-time__75,14.071247279470288
dames-2022-time__100,dames-2022-time__76,16.0312195418814
dames-2022-time__100,dames-2022-time__78,13.856406460551018
dames-2022-time__100,dames-2022-time__79,13.527749258468683
dames-2022-time__100,dames-2022-time__8,16.186414056238647
dames-2022-time__100,dames-2022-time__80,13.674794331177344
dames-2022-time__100,dames-2022-time__81,14.66287829861518
dames-2022-time__100,dames-2022-time__82,15.362291495737216
dames-2022-time__100,dames-2022-time__84,13.527749258468683
dames-2022-time__100,dames-2022-time__86,16.3707055437449
dames-2022-time__100,dames-2022-time__87,11.532562594670797
dames-2022-time__100,dames-2022-time__88,13.2664991614216
dames-2022-time__100,dames-2022-time__89,13.152946437965905
dames-2022-time__100,dames-2022-time__9,12.288205727444508
dames-2022-time__100,dames-2022-time__90,12.609520212918492
dames-2022-time__100,dames-2022-time__91,13.379088160259652
dames-2022-time__100,dames-2022-time__92,13.711309200802088
dames-2022-time__100,dames-2022-time__93,15.132745950421556
dames-2022-time__100,dames-2022-time__94,14.2828568570857
dames-2022-time__100,dames-2022-time__95,12.649110640673518
dames-2022-time__100,dames-2022-time__96,13.490737563232042
dames-2022-time__100,dames-2022-time__97,13.856406460551018
dames-2022-time__100,dames-2022-time__98,16.492422502470642
dames-2022-time__100,dames-2022-time__99,13.564659966250536
dames-2022-time__101,dames-2022-time__1,9.643650760992955
dames-2022-time__101,dames-2022-time__10,6.855654600401044
dames-2022-time__101,dames-2022-time__100,14.0
dames-2022-time__101,dames-2022-time__101,0.0
dames-2022-time__101,dames-2022-time__102,13.638181696985855
dames-2022-time__101,dames-2022-time__103,8.774964387392123
dames-2022-time__101,dames-2022-time__104,6.557438524302
dames-2022-time__101,dames-2022-time__105,14.0
dames-2022-time__101,dames-2022-time__106,13.784048752090222
dames-2022-time__101,dames-2022-time__11,6.6332495807108
dames-2022-time__101,dames-2022-time__12,14.142135623730951
dames-2022-time__101,dames-2022-time__13,11.532562594670797
dames-2022-time__101,dames-2022-time__14,5.916079783099616
dames-2022-time__101,dames-2022-time__16,13.820274961085254
dames-2022-time__101,dames-2022-time__17,7.681145747868608
dames-2022-time__101,dames-2022-time__18,12.922847983320086
dames-2022-time__101,dames-2022-time__19,7.211102550927978
dames-2022-time__101,dames-2022-time__2,8.94427190999916
dames-2022-time__101,dames-2022-time__21,6.324555320336759
dames-2022-time__101,dames-2022-time__22,13.711309200802088
dames-2022-time__101,dames-2022-time__23,12.609520212918492
dames-2022-time__101,dames-2022-time__24,9.746794344808963
dames-2022-time__101,dames-2022-time__25,9.643650760992955
dames-2022-time__101,dames-2022-time__26,10.344080432788601
dames-2022-time__101,dames-2022-time__27,12.884098726725126
dames-2022-time__101,dames-2022-time__28,5.830951894845301
dames-2022-time__101,dames-2022-time__29,6.082762530298219
dames-2022-time__101,dames-2022-time__3,11.532562594670797
dames-2022-time__101,dames-2022-time__30,12.884098726725126
dames-2022-time__101,dames-2022-time__31,9.0
dames-2022-time__101,dames-2022-time__32,10.344080432788601
